|servicio|fecha_servicio|anio|empresa|pais_empresa|mes|llave
2713|capacitaciones_y_presentaciones_de_destino|2018-09-07|2018|001C000001bizJw|rusia|09|2018-09
2714|capacitaciones_y_presentaciones_de_destino|2018-09-07|2018|001C000001MdDD4|rusia|09|2018-09
2715|capacitaciones_y_presentaciones_de_destino|2018-09-07|2018|001C000001MdHB4|rusia|09|2018-09
2716|capacitaciones_y_presentaciones_de_destino|2018-09-07|2018|001C000001MdOvp|rusia|09|2018-09
2717|capacitaciones_y_presentaciones_de_destino|2018-09-12|2018|001C000001URXg0|ecuador|09|2018-09
2718|capacitaciones_y_presentaciones_de_destino|2018-09-13|2018|001C000000zLfvA|corea_(sur)_rep_de|09|2018-09
2719|capacitaciones_y_presentaciones_de_destino|2018-09-13|2018|001C000000zLfvj|corea_(sur)_rep_de|09|2018-09
2720|capacitaciones_y_presentaciones_de_destino|2018-09-13|2018|001C000001LKnpl|corea_(sur)_rep_de|09|2018-09
2721|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|0010y00001bk2ws|argentina|09|2018-09
2722|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|0018000000OB4XZ|argentina|09|2018-09
2723|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|0018000000PIsKv|colombia|09|2018-09
2724|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|0018000000PJpCH|argentina|09|2018-09
2725|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000000o0tFZ|guatemala|09|2018-09
2726|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000000wgIUn|peru|09|2018-09
2727|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000000z3Z3H|el_salvador|09|2018-09
2728|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000000z48Qq|argentina|09|2018-09
2729|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000000z4Fe9|argentina|09|2018-09
2730|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C0000015jPCY|argentina|09|2018-09
2731|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C0000019Bjdt|argentina|09|2018-09
2732|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C0000019Bjgl|argentina|09|2018-09
2733|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C0000019mteS|argentina|09|2018-09
2734|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000001KhDTK|guatemala|09|2018-09
2735|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000001V3R83|argentina|09|2018-09
2736|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000001ZDYwz|argentina|09|2018-09
2737|capacitaciones_y_presentaciones_de_destino|2018-09-18|2018|001C000001ZEYig|el_salvador|09|2018-09
2738|capacitaciones_y_presentaciones_de_destino|2018-09-19|2018|001C000000vEiHg|trinidad_y_tobago|09|2018-09
2739|capacitaciones_y_presentaciones_de_destino|2018-09-19|2018|001C000000wgIUn|peru|09|2018-09
2740|capacitaciones_y_presentaciones_de_destino|2018-09-21|2018|001C000000wgIUn|peru|09|2018-09
2741|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZc6k|rusia|09|2018-09
2742|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZc8l|rusia|09|2018-09
2743|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZjA5|rusia|09|2018-09
2744|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZkwC|rusia|09|2018-09
2745|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZkxj|rusia|09|2018-09
2746|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZkza|rusia|09|2018-09
2747|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZl5J|rusia|09|2018-09
2748|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|0010y00001aZxM5|rusia|09|2018-09
2749|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000000xk6Xe|rusia|09|2018-09
2750|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000000xQuzM|colombia|09|2018-09
2751|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000000xRz7b|rusia|09|2018-09
2752|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000000xT12I|rusia|09|2018-09
2753|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C0000012pKCx|rusia|09|2018-09
2754|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C0000019laUV|rusia|09|2018-09
2755|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000001ggoHG|rusia|09|2018-09
2756|capacitaciones_y_presentaciones_de_destino|2018-09-25|2018|001C000001MdHB4|rusia|09|2018-09
2757|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|0018000000faQTl|costa_rica|09|2018-09
2758|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|0018000000fZWRB|costa_rica|09|2018-09
2759|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|001C000000nCEeZ|costa_rica|09|2018-09
2760|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|001C000000sXqny|costa_rica|09|2018-09
2761|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|001C0000012qMFH|costa_rica|09|2018-09
2762|capacitaciones_y_presentaciones_de_destino|2018-09-26|2018|001C000001ETmtz|costa_rica|09|2018-09
2763|capacitaciones_y_presentaciones_de_destino|2018-10-07|2018|0018000000ORxPc|colombia|10|2018-10
2764|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|0010y00001aaL8U|peru|10|2018-10
2765|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|0010y00001bkrRc|peru|10|2018-10
2766|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|001C000000sXKBL|peru|10|2018-10
2767|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|001C000000x17Me|peru|10|2018-10
2768|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|001C0000010G70O|peru|10|2018-10
2769|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|001C0000013WoGt|peru|10|2018-10
2770|capacitaciones_y_presentaciones_de_destino|2018-10-18|2018|001C00000187yuE|peru|10|2018-10
2771|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|0010y00001aZFGI|ecuador|10|2018-10
2772|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|0018000000Oya0F|ecuador|10|2018-10
2773|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|0018000000TJdCb|ecuador|10|2018-10
2774|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|0018000000UhuI2|ecuador|10|2018-10
2775|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000000nCJwB|ecuador|10|2018-10
2776|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001CQ82W|ecuador|10|2018-10
2777|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001eD4UH|ecuador|10|2018-10
2778|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001eDdRn|ecuador|10|2018-10
2779|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001OipTs|ecuador|10|2018-10
2780|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001UWrkZ|ecuador|10|2018-10
2781|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001XnaiT|ecuador|10|2018-10
2782|capacitaciones_y_presentaciones_de_destino|2018-10-19|2018|001C000001ZCvID|ecuador|10|2018-10
2783|capacitaciones_y_presentaciones_de_destino|2018-10-23|2018|001C000000vEiHg|trinidad_y_tobago|10|2018-10
2784|capacitaciones_y_presentaciones_de_destino|2018-10-23|2018|001C000001eD4UH|ecuador|10|2018-10
2785|capacitaciones_y_presentaciones_de_destino|2018-10-25|2018|0018000000OibXg|guatemala|10|2018-10
2786|capacitaciones_y_presentaciones_de_destino|2018-10-25|2018|001C0000014g7VH|guatemala|10|2018-10
2787|capacitaciones_y_presentaciones_de_destino|2018-10-25|2018|001C000001H5KD4|guatemala|10|2018-10
2788|capacitaciones_y_presentaciones_de_destino|2018-10-25|2018|001C000001TldLw|costa_rica|10|2018-10
2789|capacitaciones_y_presentaciones_de_destino|2018-11-02|2018|0018000000eac6W|trinidad_y_tobago|11|2018-11
2790|capacitaciones_y_presentaciones_de_destino|2018-11-02|2018|001C000000vEiHg|trinidad_y_tobago|11|2018-11
2791|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0010y00001aZYUL|argentina|11|2018-11
2792|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0010y00001bk2ws|argentina|11|2018-11
2793|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0010y00001bl3zA|venezuela|11|2018-11
2794|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0010y00001ZPnvr|argentina|11|2018-11
2795|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0018000000OB4XX|argentina|11|2018-11
2796|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0018000000OB4XY|argentina|11|2018-11
2797|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0018000000OB4XZ|argentina|11|2018-11
2798|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0018000000PJpCH|argentina|11|2018-11
2799|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|0018000000RhPyZ|argentina|11|2018-11
2800|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000000rP3Sl|argentina|11|2018-11
2801|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000000ryhBt|argentina|11|2018-11
2802|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000000z48Qq|argentina|11|2018-11
2803|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000000z4Fbb|argentina|11|2018-11
2804|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C0000010XR1P|argentina|11|2018-11
2805|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C00000189gJ2|argentina|11|2018-11
2806|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C0000019mteS|argentina|11|2018-11
2807|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000001GIcYU|argentina|11|2018-11
2808|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000001V3Xxz|argentina|11|2018-11
2809|capacitaciones_y_presentaciones_de_destino|2018-11-06|2018|001C000001XNw5P|argentina|11|2018-11
2810|capacitaciones_y_presentaciones_de_destino|2018-11-07|2018|001C000001ayrIT|japon|11|2018-11
2811|capacitaciones_y_presentaciones_de_destino|2018-11-07|2018|001C000001OAFG2|japon|11|2018-11
2812|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|0010y00001bkHzo|paraguay|11|2018-11
2813|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|001C000001C0fEh|paraguay|11|2018-11
2814|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|001C000001C0iGv|paraguay|11|2018-11
2815|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|001C000001CMhNH|paraguay|11|2018-11
2816|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|001C000001FZXot|paraguay|11|2018-11
2817|capacitaciones_y_presentaciones_de_destino|2018-11-08|2018|001C000001FZY9a|paraguay|11|2018-11
2818|capacitaciones_y_presentaciones_de_destino|2018-11-10|2018|001C000000sXIpl|ecuador|11|2018-11
2819|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0010y00001ZPUuD|venezuela|11|2018-11
2820|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0010y00001ZPYxw|venezuela|11|2018-11
2821|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0018000000a8kQk|venezuela|11|2018-11
2822|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0018000000jHy17|venezuela|11|2018-11
2823|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0018000000OSR2M|venezuela|11|2018-11
2824|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0018000000PL9sY|venezuela|11|2018-11
2825|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|0018000000Y9pjq|venezuela|11|2018-11
2826|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000nDGlI|venezuela|11|2018-11
2827|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000o3Qfi|venezuela|11|2018-11
2828|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000pcrHf|venezuela|11|2018-11
2829|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000pdsrz|venezuela|11|2018-11
2830|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000sXcBp|venezuela|11|2018-11
2831|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000sXcE4|venezuela|11|2018-11
2832|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000sXJFn|venezuela|11|2018-11
2833|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000sYktM|venezuela|11|2018-11
2834|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000sYl6s|venezuela|11|2018-11
2835|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000vomL2|venezuela|11|2018-11
2836|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000000zpSdF|venezuela|11|2018-11
2837|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000001axgN8|venezuela|11|2018-11
2838|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000001axgPJ|venezuela|11|2018-11
2839|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000001B75jS|venezuela|11|2018-11
2840|capacitaciones_y_presentaciones_de_destino|2018-11-14|2018|001C000001DKlR4|venezuela|11|2018-11
2841|capacitaciones_y_presentaciones_de_destino|2018-11-15|2018|0018000000XGJO1|españa|11|2018-11
2842|capacitaciones_y_presentaciones_de_destino|2018-11-16|2018|0010y00001bl4Qt|venezuela|11|2018-11
2843|capacitaciones_y_presentaciones_de_destino|2018-11-20|2018|0010y00001aa7h2|israel|11|2018-11
2844|capacitaciones_y_presentaciones_de_destino|2018-11-20|2018|0010y00001bkc8J|israel|11|2018-11
2845|capacitaciones_y_presentaciones_de_destino|2018-11-20|2018|0010y00001ZORHl|israel|11|2018-11
2846|capacitaciones_y_presentaciones_de_destino|2018-11-22|2018|001C000001URXmh|ecuador|11|2018-11
2847|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001aYakn|ecuador|11|2018-11
2848|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001aZTMN|ecuador|11|2018-11
2849|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkcd2|ecuador|11|2018-11
2850|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkcgV|ecuador|11|2018-11
2851|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkchd|ecuador|11|2018-11
2852|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkcig|ecuador|11|2018-11
2853|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkcjZ|ecuador|11|2018-11
2854|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkclV|ecuador|11|2018-11
2855|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkcZy|ecuador|11|2018-11
2856|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkdFL|ecuador|11|2018-11
2857|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0010y00001bkdLY|ecuador|11|2018-11
2858|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0018000000hr5uo|ecuador|11|2018-11
2859|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0018000000Oie7r|ecuador|11|2018-11
2860|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0018000000OyZxG|ecuador|11|2018-11
2861|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|0018000000YluSm|ecuador|11|2018-11
2862|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C000000nCJwB|ecuador|11|2018-11
2863|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C000000sXIVN|ecuador|11|2018-11
2864|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C000000u6qm1|ecuador|11|2018-11
2865|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C0000010xJdl|ecuador|11|2018-11
2866|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C0000010xNaB|ecuador|11|2018-11
2867|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C000001JkOPR|ecuador|11|2018-11
2868|capacitaciones_y_presentaciones_de_destino|2018-11-28|2018|001C000001XnaiT|ecuador|11|2018-11
2869|capacitaciones_y_presentaciones_de_destino|2018-11-29|2018|0018000000SUir0|costa_rica|11|2018-11
2870|capacitaciones_y_presentaciones_de_destino|2018-12-04|2018|001C000001H5OVN|francia|12|2018-12
2871|capacitaciones_y_presentaciones_de_destino|2018-12-06|2018|0018000000OTZCr|colombia|12|2018-12
2872|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|0010y00001bkc6h|argentina|12|2018-12
2873|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|0010y00001bkfBE|argentina|12|2018-12
2874|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|001C000001CMiJv|argentina|12|2018-12
2875|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|001C000001eDhio|argentina|12|2018-12
2876|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|001C000001V3Xxz|argentina|12|2018-12
2877|capacitaciones_y_presentaciones_de_destino|2018-12-10|2018|001C000001ZDYwz|argentina|12|2018-12
2878|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|0018000000OR3Ye|colombia|12|2018-12
2879|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|0018000000PK8Mv|colombia|12|2018-12
2880|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|0018000000T5WNn|colombia|12|2018-12
2881|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|001C0000012pzxw|colombia|12|2018-12
2882|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|001C0000015n7MU|colombia|12|2018-12
2883|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|001C0000018RKlm|argentina|12|2018-12
2884|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|001C000001UXVPy|colombia|12|2018-12
2885|capacitaciones_y_presentaciones_de_destino|2018-12-11|2018|001C000001X0j5d|colombia|12|2018-12
2886|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|0010y00001ZOlbA|colombia|12|2018-12
2887|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|0018000000OSw8l|colombia|12|2018-12
2888|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|0018000000Oxv5Y|colombia|12|2018-12
2889|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|001C000000xPhmi|colombia|12|2018-12
2890|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|001C000001ayjxA|colombia|12|2018-12
2891|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|001C000001d9pJR|colombia|12|2018-12
2892|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|001C000001OCFFd|colombia|12|2018-12
2893|capacitaciones_y_presentaciones_de_destino|2018-12-17|2018|001C000001X0j5d|colombia|12|2018-12
2894|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001aZaXs|francia|12|2018-12
2895|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001bl3ql|venezuela|12|2018-12
2896|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001bl3sr|venezuela|12|2018-12
2897|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001bl3vR|venezuela|12|2018-12
2898|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001blB0Y|venezuela|12|2018-12
2899|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001ZPUuD|venezuela|12|2018-12
2900|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0010y00001ZPZDV|venezuela|12|2018-12
2901|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000a8kQk|venezuela|12|2018-12
2902|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000jHy0s|venezuela|12|2018-12
2903|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000OSR2M|venezuela|12|2018-12
2904|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000OTh9q|colombia|12|2018-12
2905|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000PK2Fc|colombia|12|2018-12
2906|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000Y8rA6|venezuela|12|2018-12
2907|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|0018000000Zv0YL|mexico|12|2018-12
2908|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000000vpFx5|venezuela|12|2018-12
2909|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000000xkYmA|venezuela|12|2018-12
2910|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C0000010ygXF|colombia|12|2018-12
2911|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C0000010Zvty|colombia|12|2018-12
2912|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C0000013VIbH|venezuela|12|2018-12
2913|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C0000013XjqK|colombia|12|2018-12
2914|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C0000018RKlm|argentina|12|2018-12
2915|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001B75jS|venezuela|12|2018-12
2916|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001DKlR4|venezuela|12|2018-12
2917|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001eCsMg|venezuela|12|2018-12
2918|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001EWckK|colombia|12|2018-12
2919|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001OCEm4|venezuela|12|2018-12
2920|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001PtSjc|canada|12|2018-12
2921|capacitaciones_y_presentaciones_de_destino|2018-12-28|2018|001C000001Xm1Qv|colombia|12|2018-12
2922|capacitaciones_y_presentaciones_de_destino|2018-12-31|2018|001C000000vpyC7|bolivia|12|2018-12
2923|capacitaciones_y_presentaciones_de_destino|2018-12-31|2018|001C0000010Zq5h|peru|12|2018-12
2924|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0010y00001eut6m|mexico|01|2019-01
2925|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0010y00001jGrx0|mexico|01|2019-01
2926|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000eWayZ|mexico|01|2019-01
2927|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000kH2Pb|mexico|01|2019-01
2928|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000PK3pq|mexico|01|2019-01
2929|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000PKlV2|mexico|01|2019-01
2930|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000PKmXr|mexico|01|2019-01
2931|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000PLrk1|mexico|01|2019-01
2932|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000PLrk4|mexico|01|2019-01
2933|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000S1F04|mexico|01|2019-01
2934|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|0018000000SWUCU|mexico|01|2019-01
2935|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C000000qOIdX|colombia|01|2019-01
2936|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C000000rzQG2|colombia|01|2019-01
2937|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C00000143H9x|mexico|01|2019-01
2938|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C000001DKst2|mexico|01|2019-01
2939|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C000001Jm6Et|mexico|01|2019-01
2940|capacitaciones_y_presentaciones_de_destino|2019-01-01|2019|001C000001Tyz24|mexico|01|2019-01
2941|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|0010y00001aYx05|corea_(sur)_rep_de|01|2019-01
2942|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|0010y00001ZQCIT|corea_(sur)_rep_de|01|2019-01
2943|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000000zLfug|corea_(sur)_rep_de|01|2019-01
2944|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000001d8hZS|corea_(sur)_rep_de|01|2019-01
2945|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000001PqssX|corea_(sur)_rep_de|01|2019-01
2946|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000001Tkmth|corea_(sur)_rep_de|01|2019-01
2947|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000001V3hIq|corea_(sur)_rep_de|01|2019-01
2948|capacitaciones_y_presentaciones_de_destino|2019-01-09|2019|001C000001YUbE0|corea_(sur)_rep_de|01|2019-01
2949|capacitaciones_y_presentaciones_de_destino|2019-01-24|2019|0010y00001bkWH0|canada|01|2019-01
2950|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|0010y00001djEpx|republica_dominicana|01|2019-01
2951|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|0010y00001etVkx|republica_dominicana|01|2019-01
2952|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|0010y00001eVoXb|brasil|01|2019-01
2953|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|001C000000zLgpW|colombia|01|2019-01
2954|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|001C0000010wstI|japon|01|2019-01
2955|capacitaciones_y_presentaciones_de_destino|2019-01-31|2019|001C000001azQ54|republica_dominicana|01|2019-01
2956|capacitaciones_y_presentaciones_de_destino|2019-02-01|2019|0010y00001cfJ6o|ecuador|02|2019-02
2957|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|0010y00001aZFGI|ecuador|02|2019-02
2958|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|0010y00001cfJ6o|ecuador|02|2019-02
2959|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|0018000000ccqN5|brasil|02|2019-02
2960|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|0018000000OyZxG|ecuador|02|2019-02
2961|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|0018000000SeLHv|ecuador|02|2019-02
2962|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|001C000000vDAvo|ecuador|02|2019-02
2963|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|001C000001bgGfY|ecuador|02|2019-02
2964|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|001C000001CQ82W|ecuador|02|2019-02
2965|capacitaciones_y_presentaciones_de_destino|2019-02-06|2019|001C000001eDdRn|ecuador|02|2019-02
