llave|pais|cantidad_ciudades|pasajeros|educacion|eventos|negocios|otros|religion|salud|sin_motivo|transito|vacaciones|hub|x1|x2|x3|x4|x5|x6|x7|x8|x9|trm|estaciones|ipc|carnavales|holiday
2017-11|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3013.4666666666667|0.0|0.18|0.0|2.0
2017-12|kuwait|5|8|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|5.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2991.7619354838707|0.0|0.38|1.0|2.0
2018-01|kuwait|2|6|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2868.5722580645165|0.0|0.63|1.0|2.0
2018-02|kuwait|2|7|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2860.252857142857|0.0|0.71|1.0|0.0
2018-03|kuwait|4|11|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|4.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2847.9306451612906|2.0|0.24|0.0|3.0
2018-04|kuwait|1|6|0.0|0.0|1.0|1.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2766.2850000000003|2.0|0.46|1.0|0.0
2018-05|kuwait|3|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2861.825806451613|3.0|0.25|0.0|2.0
2018-06|kuwait|3|9|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2889.689|3.0|0.15|2.0|2.0
2018-07|kuwait|1|4|0.0|0.0|1.0|1.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2885.3219354838707|3.0|-0.13|1.0|2.0
2018-08|kuwait|4|9|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2958.6667741935485|1.0|0.12|1.0|2.0
2018-09|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3033.7679999999996|0.0|0.16|0.0|0.0
2018-10|kuwait|4|10|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|4.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3084.830967741935|1.0|0.12|0.0|1.0
2018-11|kuwait|4|11|0.0|0.0|2.0|1.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3194.0343333333335|0.0|0.12|0.0|2.0
2018-12|kuwait|2|19|1.0|0.0|1.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3218.5509677419354|0.0|0.3|1.0|1.0
2019-01|kuwait|2|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.6|1.0|2.0
2019-01|kuwait|2|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|2020.0|1.0|2.0
2019-01|kuwait|2|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.38|1.0|2.0
2019-02|kuwait|3|9|0.0|0.0|0.0|0.0|1.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3115.8385714285714|0.0|0.57|0.0|0.0
2019-02|kuwait|3|9|0.0|0.0|0.0|0.0|1.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3115.8385714285714|0.0|0.42|0.0|0.0
2019-03|kuwait|1|1|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.43|1.0|1.0
2019-03|kuwait|1|1|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.67|1.0|1.0
2019-04|kuwait|2|10|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.5|0.0|2.0
2019-04|kuwait|2|10|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.57|0.0|2.0
2019-05|kuwait|2|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|3.0|0.31|1.0|1.0
2019-05|kuwait|2|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|3.0|0.16|1.0|1.0
2019-06|kuwait|4|17|0.0|0.0|2.0|2.0|0.0|0.0|1|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|0.27|2.0|2.0
2019-06|kuwait|4|17|0.0|0.0|2.0|2.0|0.0|0.0|1|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|-0.32|2.0|2.0
2019-07|kuwait|3|9|0.0|0.0|1.0|1.0|0.0|1.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|0.22|1.0|1.0
2019-07|kuwait|3|9|0.0|0.0|1.0|1.0|0.0|1.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|-0.38|1.0|1.0
2019-08|kuwait|3|15|1.0|0.0|0.0|1.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|1.0|0.09|1.0|2.0
2019-08|kuwait|3|15|1.0|0.0|0.0|1.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|1.0|0.0|1.0|2.0
2019-09|kuwait|2|7|0.0|0.0|0.0|1.0|0.0|0.0|1|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|0.23|0.0|0.0
2019-09|kuwait|2|7|0.0|0.0|0.0|1.0|0.0|0.0|1|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|-0.01|0.0|0.0
2019-10|kuwait|1|4|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.16|0.0|1.0
2019-10|kuwait|1|4|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.32|0.0|1.0
2019-11|kuwait|3|11|0.0|0.0|2.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|0.0|0.1|0.0|2.0
2019-11|kuwait|3|11|0.0|0.0|2.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|0.0|-0.06|0.0|2.0
2019-12|kuwait|4|44|1.0|0.0|0.0|2.0|0.0|0.0|0|1.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|0.26|1.0|1.0
2019-12|kuwait|4|44|1.0|0.0|0.0|2.0|0.0|0.0|0|1.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|-0.15|1.0|1.0
2020-01|kuwait|2|9|0.0|0.0|1.0|1.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3311.1893548387097|0.0|0.0|0.0|0.0
2020-02|kuwait|2|2|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3411.0527586206895|0.0|0.0|0.0|0.0
2020-03|kuwait|4|9|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|4.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3877.048387096774|2.0|0.0|0.0|0.0
2020-04|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3977.3933333333334|0.0|0.0|0.0|0.0
2020-05|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|0.0|0.0|0.0|0.0
2020-06|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3701.6043333333337|0.0|0.0|0.0|0.0
2020-07|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3657.8667741935483|0.0|0.0|0.0|0.0
2020-08|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3783.025806451613|0.0|0.0|0.0|0.0
2020-09|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3750.2153333333335|0.0|0.0|0.0|0.0
2020-10|kuwait|1|1|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3833.7883870967744|1.0|0.0|0.0|0.0
2020-11|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3685.6266666666666|0.0|0.0|0.0|0.0
2020-12|kuwait|2|2|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3466.1270967741934|0.0|0.0|0.0|0.0
2021-01|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3491.3216129032257|0.0|0.73|0.0|2.0
2021-02|kuwait|1|1|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3554.5042857142857|0.0|0.41|0.0|0.0
2021-03|kuwait|3|8|0.0|0.0|0.0|0.0|0.0|0.0|3|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3612.7683870967744|0.0|0.64|0.0|1.0
2021-04|kuwait|1|1|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|0.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3650.776|2.0|0.51|0.0|2.0
2021-05|kuwait|2|2|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3735.6661290322577|3.0|0.59|0.0|2.0
2021-06|kuwait|1|3|0.0|0.0|0.0|0.0|0.0|1.0|0|0.0|1.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3685.0426666666667|3.0|1.0|3.0|2.0
2021-07|kuwait|2|6|0.0|0.0|0.0|0.0|0.0|0.0|0|1.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3829.418064516129|3.0|-0.05|2.0|2.0
2021-08|kuwait|3|6|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3881.183548387097|1.0|0.32|1.0|2.0
2021-09|kuwait|2|6|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3821.5376666666666|1.0|0.45|0.0|0.0
2021-10|kuwait|4|27|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3773.3841935483874|1.0|0.38|1.0|1.0
2021-11|kuwait|3|3|1.0|0.0|0.0|0.0|0.0|0.0|0|0.0|2.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3902.901|0.0|0.01|0.0|2.0
2021-12|kuwait|3|17|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|3.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3963.1335483870967|0.0|0.5|1.0|2.0
2017-01|letonia|5|32|0.0|0.0|1.0|1.0|0.0|0.0|0|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2941.3993548387098|0.0|1.02|1.0|1.0
2017-02|letonia|8|30|0.0|0.0|1.0|4.0|0.0|0.0|0|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2879.5667857142857|0.0|1.01|1.0|0.0
2017-03|letonia|8|57|0.0|0.0|3.0|1.0|0.0|0.0|0|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2942.286129032258|2.0|0.47|0.0|1.0
2017-04|letonia|8|22|0.0|1.0|1.0|3.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2877.8216666666663|2.0|0.47|1.0|2.0
2017-05|letonia|5|17|0.0|0.0|1.0|2.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2923.6129032258063|2.0|0.23|0.0|2.0
2017-06|letonia|4|16|0.0|0.0|1.0|0.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2957.0983333333334|3.0|0.11|2.0|2.0
2017-07|letonia|5|20|0.0|0.0|2.0|1.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3036.5838709677423|3.0|-0.05|2.0|2.0
2017-08|letonia|4|26|0.0|1.0|1.0|4.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2973.2048387096775|3.0|0.14|1.0|2.0
2017-09|letonia|6|24|0.0|1.0|2.0|4.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2917.085|1.0|0.04|0.0|0.0
2017-10|letonia|6|28|0.0|1.0|3.0|3.0|0.0|0.0|0|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2953.7558064516134|1.0|0.02|0.0|1.0
2017-11|letonia|6|57|0.0|0.0|4.0|3.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3013.4666666666667|1.0|0.18|0.0|2.0
2017-12|letonia|6|24|1.0|0.0|0.0|2.0|0.0|0.0|0|1.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2991.7619354838707|0.0|0.38|1.0|2.0
2018-01|letonia|7|49|1.0|0.0|3.0|2.0|0.0|1.0|0|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2868.5722580645165|0.0|0.63|1.0|2.0
2018-02|letonia|6|34|0.0|0.0|3.0|4.0|0.0|0.0|0|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2860.252857142857|0.0|0.71|1.0|0.0
2018-03|letonia|6|50|0.0|2.0|1.0|4.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2847.9306451612906|2.0|0.24|0.0|3.0
2018-04|letonia|5|22|0.0|1.0|2.0|2.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2766.2850000000003|2.0|0.46|1.0|0.0
2018-05|letonia|5|15|0.0|1.0|1.0|1.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2861.825806451613|2.0|0.25|0.0|2.0
2018-06|letonia|7|23|0.0|0.0|2.0|3.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2889.689|3.0|0.15|2.0|2.0
2018-07|letonia|3|20|0.0|2.0|2.0|3.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2885.3219354838707|3.0|-0.13|1.0|2.0
2018-08|letonia|6|21|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2958.6667741935485|3.0|0.12|1.0|2.0
2018-09|letonia|7|52|0.0|0.0|2.0|5.0|0.0|0.0|0|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3033.7679999999996|1.0|0.16|0.0|0.0
2018-10|letonia|6|21|0.0|1.0|2.0|1.0|0.0|0.0|0|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3084.830967741935|1.0|0.12|0.0|1.0
2018-11|letonia|7|46|0.0|0.0|2.0|2.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3194.0343333333335|1.0|0.12|0.0|2.0
2018-12|letonia|9|53|0.0|1.0|2.0|3.0|0.0|0.0|1|0.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3218.5509677419354|0.0|0.3|1.0|1.0
2019-01|letonia|8|75|0.0|1.0|3.0|3.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.6|1.0|2.0
2019-01|letonia|8|75|0.0|1.0|3.0|3.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|2020.0|1.0|2.0
2019-01|letonia|8|75|0.0|1.0|3.0|3.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.38|1.0|2.0
2019-02|letonia|10|42|0.0|1.0|3.0|2.0|0.0|0.0|1|0.0|9.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3115.8385714285714|0.0|0.57|0.0|0.0
2019-02|letonia|10|42|0.0|1.0|3.0|2.0|0.0|0.0|1|0.0|9.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3115.8385714285714|0.0|0.42|0.0|0.0
2019-03|letonia|5|65|0.0|0.0|1.0|2.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.43|1.0|1.0
2019-03|letonia|5|65|0.0|0.0|1.0|2.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.67|1.0|1.0
2019-04|letonia|7|25|0.0|1.0|1.0|2.0|0.0|0.0|1|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.5|0.0|2.0
2019-04|letonia|7|25|0.0|1.0|1.0|2.0|0.0|0.0|1|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.57|0.0|2.0
2019-05|letonia|6|22|0.0|1.0|2.0|3.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|2.0|0.31|1.0|1.0
2019-05|letonia|6|22|0.0|1.0|2.0|3.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|2.0|0.16|1.0|1.0
2019-06|letonia|9|33|1.0|0.0|1.0|3.0|0.0|0.0|1|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|0.27|2.0|2.0
2019-06|letonia|9|33|1.0|0.0|1.0|3.0|0.0|0.0|1|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|-0.32|2.0|2.0
2019-07|letonia|7|18|0.0|0.0|2.0|1.0|0.0|0.0|0|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|0.22|1.0|1.0
2019-07|letonia|7|18|0.0|0.0|2.0|1.0|0.0|0.0|0|0.0|7.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|-0.38|1.0|1.0
2019-08|letonia|7|32|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.09|1.0|2.0
2019-08|letonia|7|32|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.0|1.0|2.0
2019-09|letonia|6|26|0.0|0.0|2.0|2.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|0.23|0.0|0.0
2019-09|letonia|6|26|0.0|0.0|2.0|2.0|0.0|0.0|1|0.0|4.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|-0.01|0.0|0.0
2019-10|letonia|11|57|0.0|2.0|4.0|4.0|0.0|0.0|1|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.16|0.0|1.0
2019-10|letonia|11|57|0.0|2.0|4.0|4.0|0.0|0.0|1|0.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.32|0.0|1.0
2019-11|letonia|9|46|0.0|1.0|2.0|2.0|0.0|0.0|1|0.0|9.0|europa|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3401.473|1.0|0.1|0.0|2.0
2019-11|letonia|9|46|0.0|1.0|2.0|2.0|0.0|0.0|1|0.0|9.0|europa|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3401.473|1.0|-0.06|0.0|2.0
2019-12|letonia|8|62|1.0|0.0|2.0|3.0|0.0|0.0|0|1.0|8.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|0.26|1.0|1.0
2019-12|letonia|8|62|1.0|0.0|2.0|3.0|0.0|0.0|0|1.0|8.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|-0.15|1.0|1.0
2020-01|letonia|9|52|0.0|0.0|3.0|1.0|0.0|0.0|0|0.0|8.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3311.1893548387097|0.0|0.0|0.0|0.0
2020-02|letonia|6|46|0.0|0.0|1.0|1.0|0.0|0.0|0|1.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3411.0527586206895|0.0|0.0|0.0|0.0
2020-03|letonia|7|26|0.0|0.0|2.0|1.0|0.0|0.0|0|1.0|6.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3877.048387096774|2.0|0.0|0.0|0.0
2020-04|letonia|6|30|0.0|0.0|0.0|0.0|0.0|0.0|6|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3977.3933333333334|0.0|0.0|0.0|0.0
2020-05|letonia|6|30|0.0|0.0|0.0|0.0|0.0|0.0|6|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|0.0|0.0|0.0|0.0
2020-06|letonia|6|30|0.0|0.0|0.0|0.0|0.0|0.0|6|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3701.6043333333337|0.0|0.0|0.0|0.0
2020-07|letonia|6|30|0.0|0.0|0.0|0.0|0.0|0.0|6|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3657.8667741935483|0.0|0.0|0.0|0.0
2020-08|letonia|1|1|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3783.025806451613|3.0|0.0|0.0|0.0
2020-09|letonia|6|30|0.0|0.0|0.0|0.0|0.0|0.0|6|0.0|0.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3750.2153333333335|0.0|0.0|0.0|0.0
2020-10|letonia|4|4|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|2.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3833.7883870967744|1.0|0.0|0.0|0.0
2020-11|letonia|3|11|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|2.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3685.6266666666666|1.0|0.0|0.0|0.0
2020-12|letonia|3|8|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|3.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3466.1270967741934|0.0|0.0|0.0|0.0
2021-01|letonia|5|12|0.0|0.0|0.0|1.0|0.0|0.0|0|1.0|5.0|europa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3491.3216129032257|0.0|0.73|0.0|2.0
